,id,year,npisos,uso,uso_de_interes,uso_PB,uso_igual,tipoestruc,irreg_planta,irreg_vertical,columna_corta,esquina,golpeteoI,golpeteoD,pbdebil,cam_rig_elev,apendices
3884,045-169.18_pic0.jpeg,2009,4,14,1,14,0,4,1,0,0,0,0,0,0,0,0
3885,045-512.23_pic2.jpeg,0,4,14,1,14,0,1,1,1,0,0,0,0,2,0,0
3886,045-512.23_pic4.jpeg,0,4,14,1,14,0,1,1,1,0,0,0,0,2,0,0
3887,045-512.22_pic0.jpeg,1970,3,6,1,6,0,5,0,1,70,0,0,4,0,0,0
3888,045-512.22_pic1.jpeg,1970,3,6,1,6,0,5,0,1,70,0,0,4,0,0,0
3889,045-512.22_pic3.jpeg,1970,3,6,1,6,0,5,0,1,70,0,0,4,0,0,0
3890,045-169.27_pic0.jpeg,2009,3,33,1,33,0,4,0,0,0,0,0,0,1,0,0
3891,045-169.27_pic3.jpeg,2009,3,33,1,33,0,4,0,0,0,0,0,0,1,0,0
3892,045-170.22_pic0.jpeg,1999,2,6,1,6,0,3,1,0,0,0,0,4,0,1,1
3893,045-170.22_pic1.jpeg,1999,2,6,1,6,0,3,1,0,0,0,0,4,0,1,1
3894,045-170.22_pic2.jpeg,1999,2,6,1,6,0,3,1,0,0,0,0,4,0,1,1
3895,045-170.22_pic4.jpeg,1999,2,6,1,6,0,3,1,0,0,0,0,4,0,1,1
3896,045-509.19_pic0.jpeg,1990,2,6,1,6,0,4,1,0,0,0,0,0,1,0,0
3897,045-170.48_pic0.jpeg,1997,2,6,1,6,0,5,1,0,0,0,4,1,0,0,0
3898,045-170.04_pic0.jpeg,1998,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
3899,045-170.04_pic1.jpeg,1998,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
3900,045-170.04_pic2.jpeg,1998,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
3901,045-170.04_pic3.jpeg,1998,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
3902,045-170.04_pic4.jpeg,1998,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
3903,045-512.20_pic0.jpeg,1963,3,15,1,15,0,4,1,1,0,0,3,0,1,0,0
3904,045-512.20_pic1.jpeg,1963,3,15,1,15,0,4,1,1,0,0,3,0,1,0,0
3905,045-512.20_pic2.jpeg,1963,3,15,1,15,0,4,1,1,0,0,3,0,1,0,0
3906,045-512.20_pic3.jpeg,1963,3,15,1,15,0,4,1,1,0,0,3,0,1,0,0
3907,045-512.20_pic4.jpeg,1963,3,15,1,15,0,4,1,1,0,0,3,0,1,0,0
3908,045-170.45_pic0.jpeg,1997,3,6,1,6,0,3,0,0,0,0,0,4,0,0,0
3909,045-170.45_pic2.jpeg,1997,3,6,1,6,0,3,0,0,0,0,0,4,0,0,0
3910,045-170.45_pic4.jpeg,1997,3,6,1,6,0,3,0,0,0,0,0,4,0,0,0
3911,045-169.01_pic0.jpeg,1969,2,6,1,6,0,4,1,1,0,0,0,0,0,0,0
3912,045-169.21_pic0.jpeg,1969,2,6,1,6,0,5,0,0,0,0,2,0,0,0,0
3913,045-509.23_pic3.jpeg,1988,2,6,1,6,0,5,1,1,0,0,0,0,0,1,1
3914,045-511.14_pic0.jpeg,1969,3,6,1,6,0,5,2,1,0,0,3,0,1,0,0
3915,045-511.14_pic1.jpeg,1969,3,6,1,6,0,5,2,1,0,0,3,0,1,0,0
3916,045-511.14_pic2.jpeg,1969,3,6,1,6,0,5,2,1,0,0,3,0,1,0,0
3917,045-511.14_pic4.jpeg,1969,3,6,1,6,0,5,2,1,0,0,3,0,1,0,0
3918,045-169.23_pic0.jpeg,1992,2,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3919,045-170.19_pic0.jpeg,2000,3,6,1,6,0,5,1,1,0,0,0,1,1,0,0
3920,045-514.28_pic0.jpeg,1990,3,6,1,6,0,5,0,1,0,0,2,0,0,0,0
3921,045-514.28_pic1.jpeg,1990,3,6,1,6,0,5,0,1,0,0,2,0,0,0,0
3922,045-514.28_pic2.jpeg,1990,3,6,1,6,0,5,0,1,0,0,2,0,0,0,0
3923,045-170.33_pic0.jpeg,2000,2,6,1,6,0,5,1,1,70,1,1,0,1,1,0
3924,045-170.33_pic1.jpeg,2000,2,6,1,6,0,5,1,1,70,1,1,0,1,1,0
3925,045-170.33_pic3.jpeg,2000,2,6,1,6,0,5,1,1,70,1,1,0,1,1,0
3926,045-511.12_pic0.jpeg,1964,2,6,1,6,0,4,1,0,0,0,0,0,1,0,0
3927,045-509.27_pic2.jpeg,1989,2,6,1,6,0,5,1,1,0,0,2,0,0,0,0
3928,045-511.01_pic0.jpeg,1980,3,11,1,11,0,5,1,1,0,1,0,3,0,0,0
3929,045-516.14_pic0.jpeg,1978,4,6,1,6,0,5,1,1,0,0,0,4,0,0,0
3930,045-516.14_pic2.jpeg,1978,4,6,1,6,0,5,1,1,0,0,0,4,0,0,0
3931,045-516.14_pic3.jpeg,1978,4,6,1,6,0,5,1,1,0,0,0,4,0,0,0
3932,045-509.05_pic0.jpeg,1965,3,6,1,6,0,5,1,1,0,0,2,0,0,0,0
3933,045-509.05_pic2.jpeg,1965,3,6,1,6,0,5,1,1,0,0,2,0,0,0,0
3934,045-170.01_pic0.jpeg,1996,2,10,1,10,0,5,1,0,0,0,0,0,0,0,0
3935,045-170.01_pic2.jpeg,1996,2,10,1,10,0,5,1,0,0,0,0,0,0,0,0
3936,045-509.03_pic0.jpeg,1963,3,6,1,6,0,5,0,1,0,0,0,0,0,0,0
3937,045-512.12_pic0.jpeg,1970,3,6,1,6,0,5,0,1,50,0,4,4,1,0,0
3938,045-512.12_pic1.jpeg,1970,3,6,1,6,0,5,0,1,50,0,4,4,1,0,0
3939,045-512.12_pic2.jpeg,1970,3,6,1,6,0,5,0,1,50,0,4,4,1,0,0
3940,045-512.12_pic3.jpeg,1970,3,6,1,6,0,5,0,1,50,0,4,4,1,0,0
3941,045-512.12_pic4.jpeg,1970,3,6,1,6,0,5,0,1,50,0,4,4,1,0,0
3942,045-511.07_pic0.jpeg,1964,3,6,1,6,0,5,1,1,0,0,2,4,1,1,0
3943,045-511.07_pic1.jpeg,1964,3,6,1,6,0,5,1,1,0,0,2,4,1,1,0
3944,045-511.07_pic2.jpeg,1964,3,6,1,6,0,5,1,1,0,0,2,4,1,1,0
3945,045-511.07_pic4.jpeg,1964,3,6,1,6,0,5,1,1,0,0,2,4,1,1,0
3946,045-509.02_pic0.jpeg,1967,2,6,1,6,0,5,1,0,0,0,0,2,1,0,0
3947,045-512.11_pic0.jpeg,1990,3,6,1,6,0,5,1,1,70,0,4,2,0,0,0
3948,045-511.28_pic0.jpeg,1990,3,6,1,6,0,5,1,1,0,0,2,0,0,0,0
3949,045-515.20_pic0.jpeg,2001,3,6,1,6,0,5,1,1,0,0,0,4,0,1,0
3950,045-515.20_pic1.jpeg,2001,3,6,1,6,0,5,1,1,0,0,0,4,0,1,0
3951,045-516.28_pic0.jpeg,1974,4,14,1,14,0,4,1,1,0,0,0,0,0,0,0
3952,045-511.06_pic0.jpeg,1966,2,6,1,6,0,5,1,0,60,0,4,1,0,0,1
3953,045-509.33_pic0.jpeg,1960,3,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3954,045-509.33_pic1.jpeg,1960,3,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3955,045-509.33_pic2.jpeg,1960,3,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3956,045-509.33_pic3.jpeg,1960,3,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3957,045-509.33_pic4.jpeg,1960,3,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3958,045-509.01_pic3.jpeg,1965,2,6,1,6,0,5,1,1,0,1,2,2,0,0,0
3959,045-512.10_pic0.jpeg,1970,3,6,1,6,0,5,1,1,0,0,2,0,0,0,0
3960,045-512.10_pic1.jpeg,1970,3,6,1,6,0,5,1,1,0,0,2,0,0,0,0
3961,045-512.10_pic2.jpeg,1970,3,6,1,6,0,5,1,1,0,0,2,0,0,0,0
3962,045-514.43_pic0.jpeg,1984,3,6,1,6,0,5,0,1,0,0,1,3,0,0,0
3963,045-514.43_pic1.jpeg,1984,3,6,1,6,0,5,0,1,0,0,1,3,0,0,0
3964,045-511.30_pic0.jpeg,1962,3,6,1,6,0,5,0,1,0,0,2,1,0,0,0
3965,045-511.30_pic1.jpeg,1962,3,6,1,6,0,5,0,1,0,0,2,1,0,0,0
3966,045-515.18_pic3.jpeg,1991,2,6,1,6,0,5,1,0,0,0,2,3,0,0,1
3967,045-514.44_pic0.jpeg,1974,3,6,1,6,0,5,0,1,0,0,0,1,0,0,0
3968,045-512.08_pic4.jpeg,1975,2,6,1,6,0,4,2,0,0,0,0,2,1,0,1
3969,045-515.17_pic0.jpeg,1989,3,6,1,6,0,5,1,1,50,0,3,0,1,0,0
3970,045-515.17_pic1.jpeg,1989,3,6,1,6,0,5,1,1,50,0,3,0,1,0,0
3971,045-515.17_pic3.jpeg,1989,3,6,1,6,0,5,1,1,50,0,3,0,1,0,0
3972,045-516.62_pic0.jpeg,1961,3,33,1,33,0,4,1,1,0,0,0,1,0,0,0
3973,045-516.62_pic2.jpeg,1961,3,33,1,33,0,4,1,1,0,0,0,1,0,0,0
3974,045-515.16_pic0.jpeg,1999,3,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3975,045-515.16_pic2.jpeg,1999,3,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3976,045-515.16_pic3.jpeg,1999,3,6,1,6,0,5,1,1,0,0,0,2,0,0,0
3977,045-516.25_pic0.jpeg,1960,3,6,1,6,0,5,1,1,0,0,1,2,0,0,0
3978,045-516.25_pic2.jpeg,1960,3,6,1,6,0,5,1,1,0,0,1,2,0,0,0
3979,045-514.61_pic0.jpeg,1985,3,6,1,6,0,4,0,1,0,0,0,2,0,0,0
3980,045-514.61_pic1.jpeg,1985,3,6,1,6,0,4,0,1,0,0,0,2,0,0,0
3981,061-527.22_pic2.jpeg,1991,2,40,0,40,0,1,0,0,0,2,0,0,0,0,0
3982,045-515.15_pic0.jpeg,1986,3,6,1,6,0,5,1,1,50,0,2,0,1,0,0
3983,045-515.15_pic1.jpeg,1986,3,6,1,6,0,5,1,1,50,0,2,0,1,0,0
3984,045-515.15_pic2.jpeg,1986,3,6,1,6,0,5,1,1,50,0,2,0,1,0,0
3985,045-515.15_pic3.jpeg,1986,3,6,1,6,0,5,1,1,50,0,2,0,1,0,0
3986,045-515.15_pic4.jpeg,1986,3,6,1,6,0,5,1,1,50,0,2,0,1,0,0
3987,061-526.24_pic0.jpeg,1988,3,6,1,6,0,5,1,1,0,0,2,4,0,0,0
3988,061-526.24_pic1.jpeg,1988,3,6,1,6,0,5,1,1,0,0,2,4,0,0,0
3989,061-526.24_pic3.jpeg,1988,3,6,1,6,0,5,1,1,0,0,2,4,0,0,0
3990,061-526.20_pic0.jpeg,1980,2,11,1,11,0,5,0,1,0,0,1,1,0,0,1
3991,061-526.20_pic1.jpeg,1980,2,11,1,11,0,5,0,1,0,0,1,1,0,0,1
3992,061-526.20_pic2.jpeg,1980,2,11,1,11,0,5,0,1,0,0,1,1,0,0,1
3993,061-518.12_pic3.jpeg,1995,3,11,1,11,0,4,0,1,0,0,0,0,0,0,0
3994,045-515.14_pic0.jpeg,1977,2,6,1,6,0,5,1,0,0,0,0,0,1,0,0
3995,045-515.14_pic2.jpeg,1977,2,6,1,6,0,5,1,0,0,0,0,0,1,0,0
3996,061-527.23_pic0.jpeg,1968,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
3997,061-527.23_pic1.jpeg,1968,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
3998,061-527.23_pic2.jpeg,1968,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
3999,045-516.37_pic0.jpeg,1964,3,32,1,32,0,5,1,1,50,0,2,3,1,0,0
4000,045-516.37_pic4.jpeg,1964,3,32,1,32,0,5,1,1,50,0,2,3,1,0,0
4001,045-514.63_pic0.jpeg,1976,3,6,1,6,0,4,2,0,0,0,0,0,0,1,0
4002,045-514.63_pic3.jpeg,1976,3,6,1,6,0,4,2,0,0,0,0,0,0,1,0
4003,045-515.13_pic0.jpeg,2001,3,11,1,11,0,5,1,1,0,0,0,0,1,0,0
4004,045-515.13_pic1.jpeg,2001,3,11,1,11,0,5,1,1,0,0,0,0,1,0,0
4005,045-515.13_pic3.jpeg,2001,3,11,1,11,0,5,1,1,0,0,0,0,1,0,0
4006,061-526.26_pic0.jpeg,1980,2,6,1,6,0,5,0,1,0,0,4,2,0,1,1
4007,061-526.26_pic3.jpeg,1980,2,6,1,6,0,5,0,1,0,0,4,2,0,1,1
4008,045-516.23_pic0.jpeg,1994,2,6,1,6,0,5,1,0,50,0,3,4,0,0,1
4009,045-515.12_pic2.jpeg,1989,3,6,1,6,0,5,1,1,50,0,0,3,1,0,0
4010,045-514.66_pic2.jpeg,1975,3,6,1,6,0,5,0,1,0,0,0,1,0,0,0
4011,045-516.22_pic0.jpeg,1971,4,14,1,14,0,4,1,1,50,0,4,4,1,0,0
4012,045-516.22_pic1.jpeg,1971,4,14,1,14,0,4,1,1,50,0,4,4,1,0,0
4013,045-516.22_pic2.jpeg,1971,4,14,1,14,0,4,1,1,50,0,4,4,1,0,0
4014,045-516.22_pic3.jpeg,1971,4,14,1,14,0,4,1,1,50,0,4,4,1,0,0
4015,045-516.22_pic4.jpeg,1971,4,14,1,14,0,4,1,1,50,0,4,4,1,0,0
4016,061-527.16_pic0.jpeg,1967,3,6,1,6,0,5,2,1,0,0,0,3,0,0,0
4017,061-527.16_pic1.jpeg,1967,3,6,1,6,0,5,2,1,0,0,0,3,0,0,0
4018,045-516.21_pic0.jpeg,2000,3,6,1,6,0,3,1,1,0,0,4,0,0,0,0
4019,061-518.11_pic0.jpeg,1983,3,6,1,6,0,5,0,1,0,0,4,0,0,0,0
4020,061-518.11_pic2.jpeg,1983,3,6,1,6,0,5,0,1,0,0,4,0,0,0,0
4021,045-516.38_pic0.jpeg,1992,3,6,1,6,0,5,0,1,0,0,4,3,1,0,0
4022,045-516.38_pic3.jpeg,1992,3,6,1,6,0,5,0,1,0,0,4,3,1,0,0
4023,061-518.17_pic0.jpeg,1983,2,6,1,6,0,5,1,0,0,0,4,0,0,0,0
4024,045-515.33_pic4.jpeg,1986,2,6,1,6,0,5,1,0,0,0,1,4,0,0,0
4025,045-512.51_pic0.jpeg,1977,3,6,1,6,0,5,1,0,0,0,0,4,0,0,1
4026,045-512.51_pic1.jpeg,1977,3,6,1,6,0,5,1,0,0,0,0,4,0,0,1
4027,045-512.51_pic2.jpeg,1977,3,6,1,6,0,5,1,0,0,0,0,4,0,0,1
4028,045-512.51_pic3.jpeg,1977,3,6,1,6,0,5,1,0,0,0,0,4,0,0,1
4029,061-526.29_pic0.jpeg,1992,2,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4030,061-526.29_pic2.jpeg,1992,2,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4031,045-516.20_pic0.jpeg,1960,2,6,1,6,0,5,0,1,0,0,0,4,1,0,0
4032,045-515.09_pic0.jpeg,1987,3,33,1,33,0,4,2,0,0,0,2,0,1,0,0
4033,045-516.39_pic0.jpeg,1994,2,6,1,6,0,5,1,1,0,0,0,4,1,0,0
4034,045-516.39_pic1.jpeg,1994,2,6,1,6,0,5,1,1,0,0,0,4,1,0,0
4035,045-516.39_pic2.jpeg,1994,2,6,1,6,0,5,1,1,0,0,0,4,1,0,0
4036,045-516.39_pic4.jpeg,1994,2,6,1,6,0,5,1,1,0,0,0,4,1,0,0
4037,045-515.35_pic0.jpeg,1990,2,6,1,6,0,5,1,0,0,0,0,1,1,0,0
4038,045-515.35_pic1.jpeg,1990,2,6,1,6,0,5,1,0,0,0,0,1,1,0,0
4039,061-526.30_pic0.jpeg,1986,3,6,1,6,0,5,1,1,0,0,4,0,0,0,0
4040,045-516.19_pic0.jpeg,1976,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
4041,045-516.19_pic1.jpeg,1976,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
4042,045-516.19_pic2.jpeg,1976,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
4043,045-516.19_pic3.jpeg,1976,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
4044,045-516.19_pic4.jpeg,1976,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
4045,061-518.10_pic0.jpeg,2004,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4046,061-518.10_pic1.jpeg,2004,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4047,061-518.10_pic3.jpeg,2004,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4048,061-518.19_pic0.jpeg,1988,3,15,1,15,0,5,1,1,0,0,0,4,1,0,0
4049,061-518.19_pic2.jpeg,1988,3,15,1,15,0,5,1,1,0,0,0,4,1,0,0
4050,045-515.36_pic2.jpeg,1990,3,6,1,6,0,5,1,1,0,0,0,0,1,0,0
4051,045-515.36_pic4.jpeg,1990,3,6,1,6,0,5,1,1,0,0,0,0,1,0,0
4052,045-516.18_pic2.jpeg,1994,2,6,1,6,0,5,1,0,0,0,0,0,0,0,0
4053,061-527.12_pic0.jpeg,1973,3,6,1,6,0,4,1,1,50,0,4,4,1,0,0
4054,061-527.12_pic1.jpeg,1973,3,6,1,6,0,4,1,1,50,0,4,4,1,0,0
4055,061-527.12_pic2.jpeg,1973,3,6,1,6,0,4,1,1,50,0,4,4,1,0,0
4056,061-527.12_pic4.jpeg,1973,3,6,1,6,0,4,1,1,50,0,4,4,1,0,0
4057,045-517.18_pic0.jpeg,1972,3,6,1,6,0,5,1,1,0,0,1,0,1,0,0
4058,045-517.18_pic1.jpeg,1972,3,6,1,6,0,5,1,1,0,0,1,0,1,0,0
4059,045-517.18_pic2.jpeg,1972,3,6,1,6,0,5,1,1,0,0,1,0,1,0,0
4060,045-517.18_pic3.jpeg,1972,3,6,1,6,0,5,1,1,0,0,1,0,1,0,0
4061,045-517.18_pic4.jpeg,1972,3,6,1,6,0,5,1,1,0,0,1,0,1,0,0
4062,061-526.32_pic2.jpeg,1980,3,6,1,6,0,5,1,1,0,0,3,1,0,0,0
4063,045-516.17_pic3.jpeg,1974,3,6,1,6,0,5,1,1,0,0,0,0,0,0,1
4064,045-514.08_pic0.jpeg,1963,3,15,1,15,0,4,2,0,20,0,0,0,2,0,0
4065,045-514.08_pic2.jpeg,1963,3,15,1,15,0,4,2,0,20,0,0,0,2,0,0
4066,045-516.15_pic0.jpeg,1996,2,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4067,045-516.15_pic1.jpeg,1996,2,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4068,045-516.15_pic2.jpeg,1996,2,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4069,045-516.15_pic4.jpeg,1996,2,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4070,061-518.08_pic0.jpeg,1988,3,6,1,6,0,5,1,1,0,0,4,2,1,0,0
4071,061-518.08_pic1.jpeg,1988,3,6,1,6,0,5,1,1,0,0,4,2,1,0,0
4072,061-518.08_pic2.jpeg,1988,3,6,1,6,0,5,1,1,0,0,4,2,1,0,0
4073,061-518.08_pic3.jpeg,1988,3,6,1,6,0,5,1,1,0,0,4,2,1,0,0
4074,061-518.08_pic4.jpeg,1988,3,6,1,6,0,5,1,1,0,0,4,2,1,0,0
4075,045-190.05_pic0.jpeg,1964,2,6,1,6,0,5,1,0,0,0,0,0,1,0,1
4076,045-190.05_pic1.jpeg,1964,2,6,1,6,0,5,1,0,0,0,0,0,1,0,1
4077,045-190.05_pic2.jpeg,1964,2,6,1,6,0,5,1,0,0,0,0,0,1,0,1
4078,061-526.33_pic0.jpeg,1989,3,6,1,6,0,5,0,1,0,0,0,1,0,0,0
4079,061-526.33_pic1.jpeg,1989,3,6,1,6,0,5,0,1,0,0,0,1,0,0,0
4080,061-526.33_pic2.jpeg,1989,3,6,1,6,0,5,0,1,0,0,0,1,0,0,0
4081,061-526.33_pic3.jpeg,1989,3,6,1,6,0,5,0,1,0,0,0,1,0,0,0
4082,061-526.33_pic4.jpeg,1989,3,6,1,6,0,5,0,1,0,0,0,1,0,0,0
4083,061-527.32_pic2.jpeg,1973,2,6,1,6,0,5,1,0,0,0,4,1,1,0,1
4084,061-527.32_pic3.jpeg,1973,2,6,1,6,0,5,1,0,0,0,4,1,1,0,1
4085,045-515.53_pic0.jpeg,1993,3,6,1,6,0,5,0,1,0,0,2,2,0,0,0
4086,045-515.53_pic1.jpeg,1993,3,6,1,6,0,5,0,1,0,0,2,2,0,0,0
4087,045-515.53_pic2.jpeg,1993,3,6,1,6,0,5,0,1,0,0,2,2,0,0,0
4088,045-515.53_pic3.jpeg,1993,3,6,1,6,0,5,0,1,0,0,2,2,0,0,0
4089,045-515.53_pic4.jpeg,1993,3,6,1,6,0,5,0,1,0,0,2,2,0,0,0
4090,061-527.09_pic0.jpeg,1969,2,6,1,6,0,5,0,0,0,0,4,2,0,0,1
4091,061-527.09_pic1.jpeg,1969,2,6,1,6,0,5,0,0,0,0,4,2,0,0,1
4092,045-514.20_pic0.jpeg,1975,2,11,1,11,0,5,0,0,0,0,1,2,1,0,1
4093,045-513.53_pic0.jpeg,1988,3,6,1,6,0,5,1,1,0,0,4,0,0,0,0
4094,045-513.53_pic2.jpeg,1988,3,6,1,6,0,5,1,1,0,0,4,0,0,0,0
4095,045-515.52_pic0.jpeg,1972,3,6,1,6,0,5,0,1,0,0,2,2,1,0,0
4096,045-515.52_pic1.jpeg,1972,3,6,1,6,0,5,0,1,0,0,2,2,1,0,0
4097,045-515.52_pic2.jpeg,1972,3,6,1,6,0,5,0,1,0,0,2,2,1,0,0
4098,045-515.52_pic3.jpeg,1972,3,6,1,6,0,5,0,1,0,0,2,2,1,0,0
4099,045-515.52_pic4.jpeg,1972,3,6,1,6,0,5,0,1,0,0,2,2,1,0,0
4100,045-516.45_pic0.jpeg,1966,3,6,1,6,0,4,1,1,0,0,0,0,0,0,0
4101,045-515.40_pic0.jpeg,1999,3,6,1,6,0,5,1,1,0,0,3,0,0,0,0
4102,045-515.40_pic1.jpeg,1999,3,6,1,6,0,5,1,1,0,0,3,0,0,0,0
4103,045-515.40_pic2.jpeg,1999,3,6,1,6,0,5,1,1,0,0,3,0,0,0,0
4104,045-515.40_pic3.jpeg,1999,3,6,1,6,0,5,1,1,0,0,3,0,0,0,0
4105,045-515.40_pic4.jpeg,1999,3,6,1,6,0,5,1,1,0,0,3,0,0,0,0
4106,045-517.16_pic3.jpeg,1951,2,6,1,6,0,5,1,0,0,0,0,0,0,0,0
4107,045-516.13_pic0.jpeg,1962,3,6,1,6,0,5,0,0,0,0,4,0,1,0,1
4108,045-516.13_pic2.jpeg,1962,3,6,1,6,0,5,0,0,0,0,4,0,1,0,1
4109,045-516.13_pic4.jpeg,1962,3,6,1,6,0,5,0,0,0,0,4,0,1,0,1
4110,061-527.07_pic0.jpeg,1998,3,6,1,6,0,5,0,1,0,0,0,0,0,0,0
4111,061-527.07_pic1.jpeg,1998,3,6,1,6,0,5,0,1,0,0,0,0,0,0,0
4112,061-527.07_pic2.jpeg,1998,3,6,1,6,0,5,0,1,0,0,0,0,0,0,0
4113,061-527.07_pic3.jpeg,1998,3,6,1,6,0,5,0,1,0,0,0,0,0,0,0
4114,061-527.07_pic4.jpeg,1998,3,6,1,6,0,5,0,1,0,0,0,0,0,0,0
4115,045-515.41_pic0.jpeg,1986,2,6,1,6,0,5,1,1,0,0,2,3,0,0,0
4116,045-515.41_pic1.jpeg,1986,2,6,1,6,0,5,1,1,0,0,2,3,0,0,0
4117,045-515.41_pic2.jpeg,1986,2,6,1,6,0,5,1,1,0,0,2,3,0,0,0
4118,045-515.41_pic3.jpeg,1986,2,6,1,6,0,5,1,1,0,0,2,3,0,0,0
4119,045-515.41_pic4.jpeg,1986,2,6,1,6,0,5,1,1,0,0,2,3,0,0,0
4120,061-526.36_pic0.jpeg,1988,2,6,1,6,0,5,1,0,0,0,1,1,1,0,0
4121,061-527.35_pic0.jpeg,1965,2,6,1,6,0,5,1,0,0,0,0,1,0,0,0
4122,061-527.35_pic3.jpeg,1965,2,6,1,6,0,5,1,0,0,0,0,1,0,0,0
4123,045-514.01_pic0.jpeg,1989,2,6,1,6,0,5,1,1,0,0,0,2,0,0,0
4124,045-514.01_pic4.jpeg,1989,2,6,1,6,0,5,1,1,0,0,0,2,0,0,0
4125,061-518.25_pic2.jpeg,1987,3,6,1,6,0,5,1,1,0,0,4,1,1,0,0
4126,045-515.05_pic0.jpeg,1986,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4127,045-515.05_pic1.jpeg,1986,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4128,045-515.05_pic2.jpeg,1986,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4129,045-515.05_pic3.jpeg,1986,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4130,045-515.05_pic4.jpeg,1986,3,6,1,6,0,5,1,1,0,0,0,0,0,0,0
4131,061-526.07_pic0.jpeg,1990,2,6,1,6,0,5,0,1,0,0,1,1,0,0,0
4132,061-526.07_pic1.jpeg,1990,2,6,1,6,0,5,0,1,0,0,1,1,0,0,0
4133,061-527.06_pic0.jpeg,1967,3,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4134,061-527.06_pic1.jpeg,1967,3,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4135,061-527.06_pic2.jpeg,1967,3,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4136,061-527.06_pic3.jpeg,1967,3,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4137,061-527.06_pic4.jpeg,1967,3,6,1,6,0,5,1,1,0,0,0,4,0,0,0
4138,045-514.23_pic0.jpeg,1974,2,6,1,6,0,5,1,1,0,0,1,1,0,0,0
4139,045-516.46_pic0.jpeg,1980,2,6,1,6,0,5,1,1,0,0,1,0,0,0,0
4140,045-516.11_pic3.jpeg,1998,4,6,1,6,0,5,1,1,0,0,4,0,1,0,0
4141,061-526.39_pic0.jpeg,1996,3,6,1,6,0,5,1,1,0,0,3,3,1,0,0
4142,061-526.39_pic1.jpeg,1996,3,6,1,6,0,5,1,1,0,0,3,3,1,0,0
4143,061-526.39_pic2.jpeg,1996,3,6,1,6,0,5,1,1,0,0,3,3,1,0,0
4144,061-526.39_pic3.jpeg,1996,3,6,1,6,0,5,1,1,0,0,3,3,1,0,0
4145,061-526.39_pic4.jpeg,1996,3,6,1,6,0,5,1,1,0,0,3,3,1,0,0
4146,061-527.05_pic0.jpeg,1973,3,6,1,6,0,5,1,1,70,0,4,0,2,0,0
4147,061-527.05_pic1.jpeg,1973,3,6,1,6,0,5,1,1,70,0,4,0,2,0,0
4148,061-527.05_pic2.jpeg,1973,3,6,1,6,0,5,1,1,70,0,4,0,2,0,0
4149,061-527.05_pic4.jpeg,1973,3,6,1,6,0,5,1,1,70,0,4,0,2,0,0
4150,045-514.31_pic0.jpeg,1980,2,6,1,6,0,5,1,1,0,0,1,1,0,0,0
4151,045-514.31_pic2.jpeg,1980,2,6,1,6,0,5,1,1,0,0,1,1,0,0,0
4152,045-514.35_pic0.jpeg,1984,2,6,1,6,0,5,1,1,0,0,2,0,0,0,0
4153,045-515.43_pic0.jpeg,1986,3,33,1,33,0,4,1,1,0,0,4,0,1,0,0
4154,045-517.33_pic0.jpeg,1997,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
4155,045-517.33_pic2.jpeg,1997,3,6,1,6,0,5,1,1,0,0,4,0,1,0,0
